frame,id,x1,y1,x2,y2
2,31,1298.19,648.813,1432.65,733.888
2,33,1529.15,607.515,1552.4,688.932
2,34,919.015,699.035,972.776,808.618
2,35,1107.71,655.19,1132.88,764.27
2,36,1472.12,611.685,1500.34,687.536
2,37,1377.84,659.228,1402.18,738.126
2,38,1064.63,704.732,1120.38,826.117
2,39,1552.74,596.823,1578.93,673.857
3,1,1319.79,735.016,1353.07,837.047
3,2,1029.46,726.745,1064.45,819.875
3,3,2060.28,671.394,2103.83,812.088
3,4,1248.91,636.112,1291.2,765.372
3,5,986.79,692.876,1029.62,818.835
3,6,1105.18,654.012,1131.45,716.312
3,7,1065.9,707.389,1094.85,819.52
3,8,1056.57,719.385,1085.36,820.296
3,9,959.329,691.921,1021.03,813.887
3,10,1322.47,643.748,1346.24,733.395
3,11,1504.31,615.445,1530.28,687.818
3,12,1857.58,704.457,1922.8,825.005
3,13,1286.36,645.174,1318.79,733.315
3,14,2194.8,679.984,2205.36,702.776
3,15,942.517,695.545,989.723,806.759
3,16,2218.81,680.406,2230.45,712.165
3,17,1563.93,604.199,1588.2,676.957
3,18,1130.14,726.143,1165.54,823.743
3,19,1266.48,640.387,1323.8,762.401
3,20,315.446,553.249,1734.7,838.458
3,21,192.784,431.366,2494.06,1145.85
3,22,999.227,714.07,1119.09,821.225
3,23,946.422,701.045,1082.33,819.716
3,24,1696.08,809.64,1799.77,1080.8
3,25,873.596,650.451,1166.01,827.924
3,27,1854.42,780.359,1925.18,955.561
3,29,694.923,570.277,2246.71,965.794
3,30,1285.48,646.344,1366.8,757.855
3,31,1296.39,648.947,1429.85,734.512
3,32,1004.84,708.721,1062.69,821.492
3,33,1528.94,607.161,1552.59,689.064
3,34,924.548,698.945,972.719,806.603
3,35,1108.22,654.43,1132.96,764.718
3,36,1471.93,611.104,1500.42,687.921
3,37,1377.19,659.955,1402.37,738.177
3,38,1064.47,706.212,1121.51,825.732
4,1,1319.68,735.813,1353.25,837.586
4,2,1030.01,725.094,1064.87,818.713
4,3,2059.63,671.939,2102.12,812.708
4,4,1248.88,636.571,1290.49,764.641
4,5,987.107,693.219,1028.99,818.066
4,7,1065.76,707.402,1094.78,818.524
4,8,1056.94,719.207,1085.7,818.856
4,10,1322.27,643.115,1346.17,734.813
4,11,1503.86,617.053,1529.41,687.785
4,12,1846.86,703.345,1913.84,822.465
4,13,1290.39,645.249,1318.14,736.445
4,14,2195.11,679.678,2205.3,703.248
4,16,2218.84,681.45,2230.16,714.029
4,17,1564.16,604.866,1588.58,678.414
4,18,1130.03,725.022,1165.11,827.706
4,19,1269.93,641.063,1327.96,761.018
4,20,385.405,572.785,1794.68,832.2
4,21,97.6379,515.03,2210.82,1143.43
4,22,998.717,712.009,1118.67,821.374
4,23,947.745,701.733,1079.77,819.637
4,24,1709.9,775.428,1802.71,979.369
4,25,873.284,646.958,1168.08,828.494
4,27,1859.53,791.706,1920.72,946.841
4,29,700.461,573.043,2231.4,968.686
4,30,1285.63,645.923,1367.25,757.149
4,31,1291.51,649.391,1429.3,734.643
4,33,1529.15,607.797,1552.95,689.288
4,34,925.345,697.86,971.733,806.655
4,35,1107.96,653.5,1133.39,766.098
4,36,1472.07,610.877,1500.67,687.572
4,37,1377.9,661.066,1402.33,738.138
4,40,2191.6,688.46,2203.58,739.629
5,1,1319.69,735.584,1352.92,837.896
5,2,1030.11,725.542,1063.57,820.084
5,3,2059.29,671.364,2101.12,812.73
5,4,1248.33,639.006,1290.6,763.681
5,5,987.386,694.217,1029.45,817.909
5,7,1065.08,708.082,1094.13,818.188
5,10,1322.09,642.719,1345.84,735.421
5,11,1509.37,614.674,1531.8,687.595
5,12,1845.2,706.914,1910.71,825.503
5,13,1286.03,644.681,1318.9,733.163
5,14,2194.19,678.405,2205.42,702.873
5,15,945.024,695.715,988.213,805.282
5,16,2219.28,681.084,2230.5,713.558
5,17,1563.61,605.174,1589.08,678.695
5,18,1132.01,726.988,1168.87,831.452
5,19,1267.75,640.721,1326.5,761.408
5,20,289.215,555.118,1774.87,821.392
5,21,99.4247,474.828,2269.95,1098.0
5,22,999.333,712.791,1116.51,821.602
5,23,947.599,702.824,1080.08,819.565
5,25,876.024,648.6,1168.33,828.846
5,27,1854.33,805.26,1914.68,954.987
5,29,707.816,567.466,2286.34,852.352
5,30,1294.26,642.688,1360.44,742.214
5,31,1287.71,647.909,1427.26,736.383
5,32,1003.47,709.92,1060.12,821.252
5,33,1528.98,608.363,1553.79,688.917
5,34,926.828,698.737,971.772,806.856
5,35,1107.83,653.903,1133.44,766.518
5,36,1472.08,610.327,1499.55,687.43
5,37,1378.09,661.456,1402.17,739.046
5,40,2191.76,684.892,2203.49,728.562
5,41,388.492,605.534,412.515,677.583
5,42,1515.94,617.453,1540.97,688.53
5,43,1449.28,610.216,1561.57,685.947
5,44,619.604,581.301,2056.62,1044.53
5,45,833.919,644.75,1495.56,782.3
5,46,1850.04,733.911,1911.06,922.827
6,1,1319.55,734.287,1352.29,839.404
6,2,1030.62,724.657,1064.73,820.713
6,3,2057.79,672.193,2100.06,811.981
6,4,1248.74,635.929,1290.83,764.557
6,5,987.787,693.275,1028.68,818.079
6,7,1066.48,710.109,1093.57,818.513
6,10,1321.81,643.501,1345.85,736.832
6,11,1504.74,615.756,1530.34,688.644
6,12,1843.7,706.201,1898.04,824.779
6,13,1286.1,644.182,1313.98,735.223
6,14,2194.28,676.448,2205.86,703.119
6,15,961.212,692.803,1019.26,813.245
6,17,1563.23,607.063,1589.04,676.298
6,18,1130.49,724.243,1165.49,825.467
6,19,1267.8,640.956,1327.9,761.631
6,20,294.229,556.91,1796.23,821.19
6,22,997.835,713.011,1118.72,821.93
6,23,951.802,703.43,1082.49,820.252
6,30,1285.31,646.335,1367.62,756.887
6,31,1289.5,650.074,1427.75,734.767
6,33,1529.32,607.188,1554.14,688.261
6,34,928.002,698.023,972.074,806.918
6,35,1107.6,654.501,1133.5,766.868
6,36,1472.27,610.199,1499.5,686.898
6,37,1377.99,661.922,1402.29,737.848
6,40,2192.55,691.807,2204.08,737.656
6,44,654.561,570.349,2256.07,973.862
6,45,836.423,645.295,1492.05,781.319
6,46,1848.53,723.53,1905.53,961.191
6,47,1297.88,647.967,1323.6,731.664
6,48,1096.8,648.601,1147.38,772.659
6,49,1273.75,639.206,1304.17,742.153
7,1,1319.93,734.139,1352.83,839.828
7,2,1030.94,722.849,1063.95,819.659
7,3,2058.07,671.816,2099.26,811.332
7,4,1248.64,636.174,1290.57,765.024
7,5,987.268,694.053,1028.58,818.413
7,7,1066.68,713.343,1093.22,818.849
7,10,1321.71,640.893,1345.42,734.123
7,11,1510.72,614.808,1532.06,687.232
7,12,1844.8,706.422,1892.29,824.91
7,13,1285.43,642.856,1314.61,736.442
7,14,2195.63,679.22,2204.74,701.553
7,15,961.068,688.94,1022.15,814.354
7,17,1565.05,606.648,1587.3,675.162
7,18,1131.74,727.011,1167.06,829.169
7,19,1271.93,641.147,1332.26,760.141
7,20,812.953,532.941,1653.17,864.979
7,21,85.9515,514.881,1964.37,1070.99
7,22,997.486,713.845,1118.1,822.335
7,23,950.23,704.595,1080.04,820.194
7,29,553.367,550.575,2354.49,842.533
7,30,1292.67,642.922,1355.92,742.461
7,31,1291.78,649.537,1426.65,735.134
7,33,1529.65,607.15,1555.0,686.914
7,34,926.931,697.99,971.818,807.017
7,35,1107.24,654.774,1132.98,766.295
7,36,1471.7,610.193,1498.51,686.742
7,37,1378.09,662.357,1402.1,737.89
7,42,1519.03,613.681,1547.84,688.272
7,44,929.915,580.324,2196.18,983.089
7,46,1847.04,756.014,1901.9,961.071
7,47,1297.68,647.466,1324.06,732.715
7,49,1271.87,639.076,1301.3,747.458
7,50,1860.57,731.979,1891.68,821.144
7,51,945.335,696.453,988.11,805.417
8,1,1321.13,732.551,1354.41,837.613
8,2,1028.91,721.218,1064.51,821.397
8,3,2057.19,671.113,2098.86,811.804
8,4,1248.52,634.13,1290.49,765.516
8,5,986.434,694.06,1028.82,818.336
8,7,1065.46,707.889,1094.41,819.664
8,10,1321.22,641.6,1346.09,736.073
8,11,1501.19,618.341,1524.87,686.716
8,12,1836.87,708.793,1885.3,823.808
8,13,1289.3,644.18,1321.18,734.712
8,14,2194.31,677.375,2203.48,701.449
8,17,1563.86,608.349,1586.76,680.705
8,18,1130.4,724.776,1164.33,825.426
8,19,1277.24,639.991,1333.46,744.971
8,20,811.285,539.42,1656.76,863.544
8,21,267.99,560.608,1818.05,821.667
8,22,999.086,712.887,1120.16,822.282
8,23,951.514,703.571,1078.26,820.457
8,29,697.666,563.639,2347.12,851.557
8,30,1286.65,643.84,1369.8,757.644
8,31,1293.83,646.631,1427.11,736.373
8,32,1003.8,708.476,1057.96,821.507
8,33,1530.01,608.172,1553.7,688.555
8,34,927.139,697.084,971.707,807.252
8,35,1107.24,655.017,1132.78,765.816
8,36,1471.78,610.86,1498.5,687.617
8,37,1378.43,661.233,1402.22,738.824
8,42,1518.43,613.595,1544.4,687.636
8,44,619.286,583.271,2101.59,1034.95
8,45,836.276,645.081,1499.03,780.755
8,49,1274.41,638.788,1307.25,741.234
8,50,1855.07,744.293,1886.51,824.739
8,52,392.362,607.974,411.662,677.929
8,53,1058.21,717.817,1083.28,820.874
8,54,1450.01,610.979,1567.98,685.623
9,1,1322.19,731.663,1354.31,836.875
9,2,1031.57,721.104,1064.85,819.355
9,3,2055.53,671.814,2098.37,811.377
9,4,1248.04,633.77,1291.31,765.952
9,5,986.874,693.527,1026.96,818.469
9,7,1065.67,707.506,1094.69,820.331
9,10,1322.42,642.17,1345.73,735.487
9,12,1834.69,714.372,1883.73,826.109
9,13,1290.63,645.339,1320.83,736.365
9,14,2195.15,677.075,2205.63,701.958
9,15,933.904,700.812,1048.6,815.519
9,17,1563.33,607.923,1587.55,680.656
9,18,1130.11,724.572,1163.82,828.662
9,19,1276.45,640.83,1333.21,747.05
9,21,314.07,573.652,1793.05,836.914
9,23,974.963,708.919,1091.18,819.247
9,29,676.398,577.212,2280.52,978.942
9,30,1292.82,641.133,1355.84,742.683
9,31,1294.36,647.181,1430.3,734.75
9,32,1006.08,708.618,1059.45,822.096
9,33,1529.68,608.624,1552.81,688.772
9,34,926.956,697.95,970.481,806.529
9,35,1107.54,654.223,1132.68,766.516
9,36,1471.96,610.465,1498.55,686.655
9,37,1377.32,659.088,1402.58,739.409
9,42,1511.81,613.972,1532.94,687.013
9,44,320.956,432.615,2505.92,1188.17
9,45,878.149,646.047,1177.89,830.432
9,46,1836.27,726.056,1889.84,950.025
9,52,393.084,608.12,410.083,676.516
9,53,1058.64,717.284,1083.47,821.798
9,54,1450.22,610.916,1566.28,685.406
9,55,1874.78,798.715,1890.32,825.793
9,56,2192.1,685.977,2203.27,724.572
9,57,1845.24,703.895,1873.79,744.285
9,58,1104.55,653.663,1129.72,717.199
9,59,1688.62,683.179,1863.07,1071.77
10,1,1321.92,735.762,1354.13,836.441
10,2,1032.22,719.952,1066.04,818.819
10,3,2053.24,670.873,2096.1,810.769
10,4,1247.9,634.294,1290.46,765.216
10,5,985.086,691.161,1024.57,816.766
10,7,1065.01,706.482,1094.69,819.743
10,10,1322.66,642.25,1345.64,734.296
10,12,1833.53,713.665,1890.92,834.148
10,13,1296.75,646.461,1324.04,733.165
10,14,2194.92,680.461,2204.98,702.786
10,15,948.922,695.671,989.62,806.309
10,17,1563.39,609.185,1587.46,680.155
10,18,1131.01,724.258,1164.6,826.903
10,19,1282.43,641.427,1314.62,736.219
10,20,696.815,564.872,2334.05,847.733
10,21,268.1,571.623,1708.68,862.182
10,22,993.542,711.296,1117.72,821.178
10,23,953.908,703.657,1080.01,819.062
10,29,662.387,590.456,2190.1,1048.01
10,30,1293.65,640.971,1357.08,741.683
10,31,1293.12,645.586,1431.43,734.19
10,32,1009.63,708.488,1062.4,821.238
10,33,1528.77,608.775,1553.7,688.976
10,34,927.399,697.859,970.303,806.153
10,35,1107.07,655.27,1132.87,767.427
10,36,1471.97,610.307,1498.5,687.126
10,37,1377.29,659.429,1402.28,739.372
10,42,1510.94,614.963,1531.14,687.238
10,44,299.057,423.727,2502.99,1188.15
10,49,1263.96,636.841,1301.43,758.497
10,54,1449.78,612.002,1566.38,685.137
10,57,1842.92,705.431,1877.45,741.696
10,60,1518.68,614.557,1543.18,687.507
11,1,1323.43,730.1,1356.53,838.561
11,2,1032.02,719.157,1063.33,818.493
11,3,2052.55,670.306,2095.32,810.221
11,4,1247.85,634.736,1290.89,765.801
11,5,984.897,691.197,1024.92,818.415
11,7,1065.0,705.564,1094.14,820.493
11,10,1322.85,641.682,1345.11,734.262
11,12,1825.46,716.41,1892.03,826.936
11,14,2194.56,677.781,2204.85,701.378
11,15,946.211,695.33,976.634,805.036
11,17,1563.16,609.437,1587.39,681.44
11,18,1130.94,724.175,1163.82,827.547
11,19,1283.21,642.696,1319.68,736.042
11,20,798.588,575.231,2253.08,896.347
11,21,395.912,581.406,1819.69,828.744
11,22,994.992,710.987,1119.15,821.501
11,23,931.331,700.146,1049.82,816.17
11,30,1290.5,641.284,1354.53,740.796
11,31,1291.41,646.389,1431.38,733.689
11,33,1529.87,609.071,1553.57,689.266
11,34,926.761,697.36,969.446,805.965
11,35,1107.03,655.819,1133.2,766.383
11,36,1471.95,608.882,1499.05,687.038
11,37,1378.0,661.467,1402.17,739.117
11,42,1510.31,615.37,1530.38,687.764
11,44,92.7924,514.528,1978.05,1052.8
11,45,875.869,647.286,1179.3,830.155
11,49,1266.2,637.103,1302.81,755.142
11,52,393.405,610.344,410.426,675.745
11,54,1453.46,610.72,1569.42,685.918
11,56,2192.78,694.381,2203.76,730.41
11,57,1837.56,702.631,1869.88,742.226
12,1,1324.57,725.801,1358.77,837.79
12,2,1031.29,718.872,1063.54,819.348
12,3,2050.32,670.802,2096.68,812.438
12,4,1247.87,634.61,1291.47,766.197
12,5,984.429,691.33,1025.08,818.731
12,7,1062.15,700.849,1094.95,823.425
12,10,1323.15,642.205,1344.95,734.5
12,12,1822.76,709.953,1890.17,823.168
12,13,1292.28,645.203,1320.97,734.171
12,14,2196.31,678.017,2205.72,700.451
12,15,950.798,695.16,994.456,806.942
12,17,1563.57,608.024,1587.4,680.997
12,18,1132.97,726.213,1165.09,828.08
12,20,808.104,572.082,2255.05,885.849
12,21,383.624,579.477,1812.75,828.513
12,22,990.19,710.369,1116.88,821.83
12,30,1289.45,641.481,1354.22,740.577
12,31,1290.42,647.077,1432.62,733.711
12,33,1529.78,607.152,1552.81,688.894
12,34,927.121,697.388,970.312,806.543
12,35,1106.68,655.669,1132.84,766.756
12,36,1471.51,609.264,1498.84,687.376
12,37,1378.08,661.645,1401.99,738.422
12,42,1506.46,615.309,1528.64,687.907
12,44,91.6262,512.28,1968.37,1026.01
12,46,1822.55,791.286,1885.19,960.986
12,49,1257.35,639.313,1320.22,767.64
12,52,393.048,610.963,409.203,674.956
12,54,1451.9,609.897,1565.19,686.288
12,56,2192.02,692.038,2203.07,728.826
12,57,1831.16,696.185,1864.5,734.211
12,61,826.191,521.601,1642.99,864.223
13,1,1325.05,723.641,1359.43,838.342
13,2,1031.34,714.841,1063.2,819.828
13,3,2050.73,669.035,2095.97,812.05
13,4,1247.98,633.355,1291.49,766.647
13,5,984.29,691.467,1024.79,817.029
13,7,1064.83,709.1,1094.39,820.612
13,10,1323.16,641.893,1344.72,732.954
13,12,1815.56,701.26,1882.07,823.839
13,13,1295.75,646.378,1324.24,733.375
13,14,2194.66,674.189,2206.06,702.089
13,15,959.109,693.197,1005.47,806.783
13,17,1564.08,609.1,1586.71,677.05
13,18,1132.07,724.773,1164.17,828.282
13,19,1281.76,642.689,1317.87,737.626
13,20,525.755,550.637,2340.52,840.703
13,22,988.269,710.137,1119.37,821.656
13,23,933.006,699.779,1055.5,815.465
13,30,1285.88,641.071,1352.12,740.925
13,31,1288.32,647.269,1433.54,732.465
13,33,1530.18,605.141,1554.28,687.34
13,34,927.107,697.441,969.768,805.727
13,35,1107.26,655.337,1133.0,766.646
13,36,1471.8,609.601,1498.82,686.665
13,37,1377.89,661.555,1402.0,738.83
13,42,1509.04,614.714,1529.38,687.542
13,45,876.209,650.286,1172.21,829.455
13,49,1263.32,637.531,1301.96,756.896
13,56,2191.8,693.253,2203.68,732.253
13,61,827.32,520.569,1655.03,864.518
13,62,945.573,696.259,976.983,805.38
13,63,958.404,699.011,982.316,800.091
14,1,1326.34,722.08,1360.5,838.724
14,2,1033.5,714.639,1064.04,822.284
14,3,2050.24,670.72,2094.32,810.427
14,4,1247.81,633.394,1291.55,766.513
14,5,983.54,691.175,1024.51,817.027
14,7,1063.95,703.68,1096.31,820.577
14,10,1323.32,639.516,1344.71,734.504
14,12,1810.21,697.985,1879.36,821.878
14,14,2194.64,675.827,2205.44,702.207
14,17,1564.16,610.461,1587.0,678.549
14,18,1132.46,724.171,1164.31,829.519
14,19,1282.49,643.035,1320.19,735.112
14,20,662.283,574.734,2359.4,841.665
14,22,987.561,709.767,1120.21,821.886
14,23,932.383,700.531,1059.7,815.837
14,30,1284.88,640.492,1352.2,741.208
14,31,1290.37,647.403,1434.07,732.584
14,33,1527.78,605.018,1555.83,690.638
14,34,927.513,697.411,968.863,805.581
14,35,1107.13,655.225,1132.9,766.878
14,36,1471.59,608.407,1499.29,686.795
14,37,1378.1,661.088,1401.99,738.289
14,42,1508.19,614.622,1529.29,687.913
14,49,1266.49,637.003,1305.48,753.991
14,56,2191.6,692.58,2203.57,732.189
14,61,831.607,521.598,1653.84,866.159
14,62,946.833,696.142,976.455,805.518
15,1,1326.46,722.983,1361.73,838.102
15,2,1033.79,713.181,1063.55,820.355
15,3,2049.99,669.179,2094.3,811.06
15,4,1247.63,633.583,1291.4,766.739
15,5,984.089,691.221,1023.19,816.076
15,7,1064.97,706.578,1094.72,820.7
15,10,1323.37,641.754,1344.58,732.534
15,12,1810.56,694.613,1872.48,821.803
15,13,1297.79,646.462,1329.57,731.195
15,14,2195.13,675.181,2205.19,700.659
15,15,968.117,691.715,1005.8,808.919
15,17,1563.48,611.226,1587.15,678.229
15,18,1132.8,723.408,1164.6,829.071
15,19,1282.84,642.707,1319.42,735.592
15,20,691.812,559.484,2331.39,852.743
15,22,981.521,709.431,1123.03,821.129
15,23,962.266,688.836,1040.09,816.293
15,30,1285.74,640.264,1351.68,741.617
15,31,1286.6,647.25,1432.48,732.827
15,33,1529.98,607.397,1553.97,688.433
15,34,927.897,697.123,968.985,805.727
15,35,1106.94,655.876,1132.88,766.907
15,36,1471.97,610.085,1498.83,686.982
15,37,1378.2,660.505,1401.93,738.818
15,42,1507.45,615.184,1528.79,688.017
15,45,874.652,648.574,1173.51,827.404
15,49,1265.88,636.722,1303.88,756.86
15,56,2191.81,692.306,2203.64,732.106
15,61,811.826,536.372,1662.18,866.449
15,62,947.625,696.059,977.624,805.36
15,63,960.102,698.522,984.299,801.552
15,64,1058.02,711.777,1082.17,820.363
15,65,323.845,542.176,1984.55,784.698
15,66,93.2491,503.119,1953.57,1029.8
16,1,1328.72,731.999,1362.22,836.221
16,2,1032.35,713.56,1063.12,821.173
16,3,2049.1,669.236,2093.99,808.25
16,4,1247.67,633.809,1291.52,766.398
16,5,983.668,691.168,1023.54,817.07
16,7,1064.97,708.064,1094.16,820.117
16,10,1323.43,641.622,1344.73,733.76
16,12,1810.55,693.178,1863.11,816.043
16,13,1300.13,645.61,1332.35,731.639
16,14,2195.12,677.165,2206.13,702.167
16,15,954.781,693.754,1012.81,809.787
16,17,1563.29,610.58,1587.46,680.189
16,18,1133.33,722.601,1164.93,826.606
16,19,1282.03,642.198,1319.63,736.44
16,20,656.195,573.286,2370.47,836.019
16,22,982.408,709.387,1122.79,821.153
16,30,1274.99,639.433,1341.53,752.396
16,31,1292.71,646.687,1434.78,733.085
16,33,1530.18,607.62,1553.63,688.663
16,34,927.903,696.953,968.507,805.569
16,35,1106.66,655.94,1132.86,767.486
16,36,1472.14,609.782,1498.83,686.958
16,37,1378.46,660.51,1401.87,737.545
16,42,1506.77,614.818,1529.03,687.63
16,45,875.067,648.051,1173.67,829.287
16,49,1266.78,638.044,1304.42,753.455
16,61,839.731,647.869,1501.64,779.946
16,62,948.758,696.128,976.209,805.198
16,63,959.131,698.908,983.337,802.0
16,67,392.389,611.028,409.605,675.035
17,1,1328.54,728.362,1364.84,835.202
17,2,1033.02,713.667,1064.29,821.397
17,3,2047.73,669.537,2093.45,807.302
17,4,1247.44,633.428,1292.36,766.469
17,5,983.98,690.894,1023.82,817.304
17,7,1063.64,702.867,1093.52,820.842
17,10,1323.51,640.989,1344.79,734.543
17,12,1805.29,691.485,1857.41,818.048
17,13,1301.09,645.507,1333.81,732.855
17,14,2194.87,676.249,2205.77,702.107
17,17,1563.53,611.511,1587.13,678.186
17,18,1132.65,723.033,1165.4,828.76
17,19,1282.17,642.253,1319.98,737.342
17,20,655.575,571.871,2370.95,838.895
17,22,980.144,708.829,1119.76,821.022
17,23,930.994,700.083,1059.18,815.243
17,30,1275.22,639.459,1342.11,753.202
17,31,1287.51,646.934,1429.96,734.533
17,33,1529.83,605.637,1554.29,687.401
17,34,920.338,699.292,971.4,807.1
17,35,1106.6,656.123,1132.88,767.628
17,36,1472.01,609.458,1498.68,686.795
17,37,1378.23,659.734,1401.96,738.685
17,42,1507.65,614.511,1528.92,687.37
17,45,876.239,648.574,1172.4,829.269
17,49,1263.71,637.034,1302.78,757.693
17,62,948.475,696.634,975.155,805.361
17,63,958.961,698.479,982.169,801.498
17,66,684.459,592.453,2143.86,1020.89
17,67,387.485,608.093,412.793,678.55
17,68,315.875,542.699,1974.26,783.925
17,69,1013.14,710.488,1073.96,824.222
18,1,1329.51,730.947,1365.88,838.672
18,2,1034.85,713.549,1064.56,821.215
18,3,2045.39,668.394,2091.7,809.513
18,4,1247.43,633.616,1291.88,766.728
18,5,984.565,690.871,1023.5,816.616
18,7,1063.43,708.613,1093.82,820.411
18,10,1323.61,641.042,1344.86,734.943
18,12,1802.12,691.495,1849.01,814.06
18,13,1300.5,646.055,1332.6,732.174
18,14,2195.92,675.986,2205.51,700.433
18,15,954.905,695.608,992.486,803.999
18,17,1563.24,612.339,1587.29,677.931
18,18,1133.13,722.293,1164.79,825.088
18,19,1281.62,642.211,1319.54,736.872
18,20,642.031,573.209,2356.03,838.627
18,22,982.101,710.588,1123.33,820.98
18,23,928.945,700.217,1059.88,814.997
18,30,1274.77,639.647,1340.77,753.391
18,31,1283.52,647.514,1430.01,733.446
18,33,1529.82,606.896,1552.37,688.248
18,34,920.634,699.027,971.573,806.827
18,35,1106.53,655.935,1132.84,766.376
18,36,1472.19,610.255,1498.37,686.708
18,37,1378.36,660.414,1401.81,738.604
18,42,1512.82,616.203,1534.43,685.631
18,45,876.359,648.513,1174.6,829.567
18,49,1264.32,638.609,1303.15,755.869
18,62,946.359,695.877,976.665,805.05
18,68,328.953,542.609,1967.7,786.183
18,69,1016.92,712.468,1078.54,824.205
18,70,1500.78,617.547,1524.62,684.129
19,1,1330.27,730.47,1366.87,837.382
19,2,1033.51,714.333,1065.59,818.232
19,3,2043.62,670.632,2090.94,809.842
19,4,1247.57,633.193,1292.02,766.757
19,5,983.304,690.001,1023.41,817.137
19,7,1062.25,702.648,1092.95,820.048
19,10,1322.72,639.436,1344.71,733.957
19,12,1796.88,697.155,1839.69,815.174
19,13,1304.64,645.002,1335.19,731.915
19,14,2194.9,676.281,2205.89,702.31
19,17,1560.78,608.15,1587.18,677.074
19,18,1132.86,722.272,1164.76,824.758
19,19,1281.73,641.274,1316.95,736.848
19,20,719.781,572.576,2262.39,956.766
19,22,982.474,709.594,1121.78,820.798
19,23,927.878,699.44,1058.35,815.03
19,30,1277.2,639.204,1342.62,752.103
19,33,1532.41,608.985,1554.92,688.928
19,34,928.24,697.082,968.676,805.391
19,35,1106.23,655.647,1132.95,767.347
19,36,1472.18,609.614,1498.75,686.821
19,37,1378.34,661.063,1401.8,738.278
19,42,1512.47,617.637,1533.95,685.129
19,45,876.363,649.031,1175.09,829.324
19,62,947.371,696.385,977.902,804.703
19,63,959.49,699.332,984.123,800.431
19,67,392.292,611.497,409.819,675.091
19,68,293.013,558.673,1827.5,816.888
19,69,1000.66,705.24,1055.92,821.502
19,70,1504.88,615.219,1525.48,685.227
19,71,1094.41,648.955,1145.82,772.348
19,72,2191.63,694.425,2203.09,731.248
19,73,1794.68,692.1,1827.88,746.53
19,74,2187.1,734.544,2200.36,764.566
20,1,1331.41,733.039,1369.49,835.219
20,2,1033.17,712.905,1063.34,821.044
20,3,2043.78,671.215,2089.38,809.601
20,4,1247.48,633.882,1292.04,766.421
20,5,982.887,689.765,1022.93,816.914
20,7,1060.99,700.831,1098.27,822.25
20,10,1324.03,640.597,1345.32,737.763
20,12,1790.72,695.504,1831.14,813.299
20,13,1297.01,644.964,1324.3,736.147
20,14,2195.05,676.292,2206.01,701.813
20,17,1560.96,609.04,1587.47,677.49
20,18,1132.67,723.228,1165.15,826.199
20,19,1280.89,641.944,1317.57,736.479
20,20,748.675,578.716,2297.34,858.414
