frame,id,x1,y1,x2,y2
2,33,1273.5,641.405,1284.93,675.044
2,34,1554.45,688.289,1623.93,768.593
2,35,1609.1,710.476,1674.2,794.081
2,36,1272.99,656.746,1282.86,675.942
2,37,1429.13,652.888,1441.05,682.535
2,38,1262.06,718.124,1323.17,839.765
3,1,1196.23,672.17,1218.81,736.453
3,2,1638.47,721.275,1666.71,789.449
3,3,1352.35,635.755,1369.91,691.207
3,4,1393.51,647.355,1411.96,699.461
3,5,897.915,496.015,913.87,526.979
3,8,870.311,492.142,881.822,518.768
3,9,1475.53,663.278,1485.37,701.417
3,10,100.032,253.43,1805.93,905.25
3,11,1596.02,693.688,1640.34,799.296
3,12,949.524,591.907,1858.24,826.516
3,17,869.969,492.345,879.827,507.972
3,18,1273.04,614.075,1291.61,668.856
3,19,432.82,657.661,471.082,772.218
3,20,1598.86,692.532,1629.33,743.735
3,21,102.728,581.979,1470.65,803.3
3,23,1423.6,651.9,1441.3,708.646
3,24,1657.69,710.855,1684.4,783.145
3,27,1269.18,728.508,1305.1,836.498
3,28,1277.08,727.002,1306.17,772.56
3,29,1623.31,727.923,1654.65,797.827
3,30,1602.48,695.292,1628.02,723.716
3,32,1395.14,668.686,1410.78,696.307
3,34,1568.4,690.091,1628.03,764.592
3,35,1612.04,715.384,1667.0,794.939
3,36,1276.69,655.689,1285.3,674.515
3,37,1429.0,652.748,1441.08,688.149
3,39,152.46,522.363,1876.77,1043.09
4,1,1194.74,672.144,1218.51,740.49
4,2,1638.75,722.05,1666.38,789.216
4,3,1351.93,634.521,1370.08,691.671
4,4,1393.03,643.01,1411.69,697.347
4,5,897.169,497.06,913.086,526.228
4,8,871.487,492.411,881.588,514.541
4,9,1473.37,663.066,1485.03,702.375
4,10,40.9366,179.705,1801.45,929.495
4,11,1595.38,696.784,1648.9,782.984
4,12,922.274,589.016,1870.99,828.73
4,17,872.838,493.177,880.737,506.057
4,18,1272.94,614.635,1291.86,668.636
4,19,431.386,656.905,469.77,760.259
4,20,1599.67,693.341,1629.53,743.621
4,21,131.762,587.132,1492.18,824.75
4,23,1422.46,652.005,1441.17,709.467
4,24,1657.82,710.916,1683.9,780.029
4,26,1643.14,713.796,1687.32,793.242
4,27,1278.53,732.166,1308.03,809.051
4,28,1284.66,728.421,1306.62,769.693
4,29,1624.63,728.33,1656.46,788.713
4,32,1395.73,667.119,1411.41,696.253
4,33,1273.54,634.062,1286.12,675.741
4,34,1566.55,692.129,1627.8,763.088
4,35,1613.19,711.491,1658.35,805.594
4,36,1272.72,658.377,1283.17,676.851
4,38,1262.12,731.533,1310.77,835.603
4,39,164.827,529.493,1861.82,1051.6
4,40,1297.19,742.418,1311.18,774.966
4,41,1611.52,701.498,1632.78,743.78
4,42,1754.34,930.73,1825.83,1026.6
4,43,1626.56,716.957,1674.24,800.509
5,1,1196.05,674.41,1218.18,738.675
5,2,1637.57,718.294,1675.21,788.652
5,3,1351.74,634.392,1369.61,691.369
5,4,1392.99,644.256,1412.0,698.452
5,5,896.285,495.971,911.917,525.884
5,8,870.054,491.504,881.317,519.903
5,9,1473.86,662.382,1485.08,701.573
5,10,115.323,158.353,1813.17,942.544
5,11,1598.22,694.409,1645.44,802.61
5,12,958.916,592.659,1874.25,829.378
5,18,1274.17,614.254,1290.64,657.035
5,19,429.813,658.808,465.965,767.381
5,20,1599.15,693.545,1628.78,743.319
5,21,69.1771,588.905,1493.46,833.809
5,23,1423.6,652.396,1440.58,708.009
5,24,1656.81,709.983,1683.72,785.332
5,28,1287.57,728.366,1314.26,772.928
5,29,1626.05,724.009,1663.61,792.67
5,32,1394.59,667.476,1411.04,695.525
5,33,1273.73,653.298,1283.97,678.167
5,34,1567.97,690.949,1627.56,766.638
5,36,1276.33,662.225,1283.44,677.623
5,38,1267.44,732.777,1313.13,840.236
5,39,136.075,539.508,1848.34,1035.59
5,40,1304.08,744.03,1315.6,771.006
5,44,1288.46,730.603,1307.76,754.368
5,45,1274.71,665.742,1281.83,680.186
6,1,1195.81,674.581,1217.43,740.172
6,2,1639.99,722.036,1664.36,788.697
6,3,1353.05,634.705,1369.33,690.848
6,4,1393.15,644.262,1411.7,698.293
6,5,897.954,495.371,913.347,526.254
6,8,870.318,491.453,881.778,518.422
6,10,163.385,319.281,1811.57,949.847
6,11,1586.28,695.978,1635.33,779.801
6,12,956.032,590.107,1865.42,829.549
6,17,871.11,491.158,880.119,506.877
6,18,1273.98,612.909,1291.28,657.49
6,19,425.41,659.701,465.512,771.028
6,20,1598.87,693.005,1628.93,746.257
6,21,242.237,545.202,1546.62,856.937
6,23,1423.41,651.558,1440.79,706.743
6,24,1656.73,708.983,1683.92,784.993
6,26,1633.43,713.045,1681.85,788.808
6,28,1293.88,728.954,1316.91,773.157
6,29,1627.24,727.991,1654.11,798.99
6,33,1272.73,650.215,1283.39,677.709
6,34,1554.41,690.609,1627.17,771.974
6,35,1614.96,714.254,1663.69,803.03
6,37,1428.82,651.952,1441.36,687.892
6,38,1269.59,731.729,1316.69,837.358
6,40,1306.62,740.467,1319.16,771.21
6,41,1612.52,701.742,1631.73,739.713
6,44,1292.98,727.45,1313.61,752.293
6,45,1274.33,664.464,1282.39,679.832
6,46,1630.29,728.19,1651.65,768.451
6,47,872.948,494.517,888.307,521.244
6,48,1605.96,696.919,1629.48,729.029
6,49,1454.65,690.45,1709.96,802.903
6,50,1273.94,629.615,1287.97,676.828
6,51,1765.04,691.089,1772.8,716.994
6,52,1631.16,722.349,1658.31,753.531
7,1,1194.93,675.837,1217.34,742.789
7,2,1638.98,720.028,1667.31,791.546
7,3,1352.57,634.123,1370.35,691.514
7,4,1393.07,642.894,1412.4,698.311
7,5,896.197,495.375,912.662,525.49
7,8,871.833,491.347,881.299,518.821
7,10,137.614,162.621,1808.74,934.046
7,11,1595.33,695.945,1640.83,796.921
7,12,938.775,583.547,1867.04,829.328
7,17,871.485,491.002,879.008,506.186
7,18,1272.79,614.48,1292.38,666.79
7,19,426.171,659.443,460.699,765.672
7,20,1598.4,694.587,1628.65,743.716
7,21,107.615,545.497,1435.66,817.474
7,23,1423.53,651.197,1440.6,707.007
7,24,1654.12,709.752,1684.49,788.692
7,26,1621.91,713.121,1678.42,791.13
7,28,1297.64,729.187,1319.75,773.734
7,29,1626.99,726.415,1655.57,796.376
7,33,1273.9,645.011,1285.64,678.55
7,34,1570.16,692.743,1628.53,767.172
7,35,1612.98,707.252,1658.89,804.95
7,36,1275.62,660.123,1284.05,678.372
7,38,1272.69,731.268,1319.06,837.901
7,39,109.821,530.592,1832.12,1031.15
7,40,1310.0,740.907,1323.98,769.678
7,41,1611.27,699.898,1630.13,738.181
7,44,1297.13,731.029,1315.5,754.721
7,45,1272.04,661.957,1280.73,679.313
7,48,1605.04,696.427,1628.37,727.338
7,52,1630.23,724.919,1652.26,755.597
7,53,874.354,490.198,882.481,509.304
7,54,1658.46,711.152,1680.6,763.122
7,55,1600.01,695.185,1619.81,723.638
8,1,1194.86,676.794,1217.14,742.103
8,2,1639.53,716.117,1673.56,792.665
8,3,1352.08,635.591,1369.58,690.689
8,4,1392.97,642.848,1411.67,698.378
8,5,896.957,495.758,913.564,526.94
8,8,870.889,493.062,880.262,519.807
8,10,33.6229,265.042,1800.21,914.088
8,11,1595.84,694.596,1640.07,800.931
8,12,1085.46,596.395,1852.31,829.032
8,18,1272.14,615.559,1291.15,670.8
8,19,424.029,659.362,459.195,776.529
8,20,1597.57,694.638,1625.61,741.78
8,21,68.5045,584.085,1446.6,826.179
8,23,1422.98,651.456,1440.02,707.594
8,24,1653.05,708.375,1683.26,788.554
8,29,1627.85,726.61,1656.46,788.817
8,33,1273.47,646.183,1285.36,676.66
8,34,1569.94,692.942,1628.31,767.573
8,35,1618.69,714.786,1648.52,807.15
8,36,1275.43,665.109,1282.58,678.645
8,37,1430.25,651.861,1441.92,676.668
8,38,1272.58,728.492,1325.02,839.134
8,39,127.99,524.141,1863.88,1050.41
8,41,1610.92,699.152,1629.55,739.821
8,48,1601.92,695.803,1628.24,722.896
8,54,1658.65,709.626,1679.99,764.688
8,56,1626.1,749.187,1647.73,804.654
8,57,1396.23,670.4,1411.78,698.135
8,58,1617.27,706.114,1633.63,745.52
8,59,1399.39,648.782,1416.78,696.605
9,1,1195.27,677.881,1216.69,742.594
9,2,1635.97,718.453,1671.32,800.306
9,3,1351.7,635.546,1370.06,689.723
9,4,1392.85,642.59,1411.69,698.41
9,5,897.63,496.843,912.702,527.49
9,8,871.657,492.749,880.498,513.936
9,10,0.0,142.625,1789.73,913.478
9,11,1602.69,698.729,1649.82,806.579
9,12,1058.17,596.646,1858.34,826.048
9,18,1273.59,616.281,1290.11,655.887
9,19,420.22,661.908,457.876,775.24
9,20,1600.82,693.416,1628.74,743.98
9,21,54.4067,595.16,1426.95,812.826
9,23,1425.8,653.428,1441.32,705.668
9,24,1649.48,708.96,1682.0,788.756
9,29,1626.33,734.544,1652.67,794.788
9,33,1274.17,658.026,1283.81,677.669
9,34,1565.57,691.431,1628.38,767.611
9,35,1619.58,716.019,1660.89,807.109
9,36,1274.75,666.449,1282.06,679.464
9,38,1277.6,728.081,1330.35,840.557
9,39,98.0018,535.532,1823.68,1026.94
9,41,1611.54,697.698,1630.2,738.723
9,48,1601.29,695.586,1625.2,721.532
9,56,1627.55,753.756,1647.45,803.847
9,57,1396.08,668.06,1412.32,697.964
9,58,1617.82,705.297,1637.54,748.993
9,59,1400.37,650.566,1417.2,696.655
9,60,1472.32,662.399,1484.5,705.382
9,61,1400.9,643.372,1413.76,674.229
10,1,1195.62,678.44,1216.26,741.299
10,2,1628.06,707.234,1676.38,803.515
10,3,1351.02,633.965,1370.02,690.175
10,4,1392.92,643.213,1412.43,699.331
10,5,896.822,497.434,912.031,526.048
10,8,870.605,491.982,881.347,517.154
10,10,48.0255,251.619,1802.27,913.784
10,11,1605.22,700.953,1650.77,806.893
10,12,959.413,585.056,1893.01,831.343
10,18,1272.85,618.117,1290.01,666.913
10,19,419.568,662.961,453.481,774.827
10,20,1599.39,695.15,1620.28,735.839
10,23,1422.68,651.828,1441.35,707.74
10,24,1650.98,708.953,1681.85,787.684
10,29,1628.23,732.0,1652.38,803.693
10,35,1631.06,725.525,1661.36,785.956
10,36,1275.34,665.527,1283.34,679.528
10,38,1279.64,728.835,1335.74,837.903
10,39,105.834,535.773,1820.19,1032.82
10,41,1608.06,697.514,1630.41,747.962
10,48,1605.17,696.506,1627.67,720.349
10,57,1396.36,665.729,1412.99,697.829
10,58,1616.66,707.399,1633.16,749.192
10,59,1399.66,647.843,1416.44,696.525
10,61,1401.34,643.473,1414.28,676.851
10,62,871.779,492.033,880.482,506.227
10,63,903.303,501.961,913.158,526.608
10,64,985.609,490.912,1000.66,519.446
10,65,1006.67,500.301,1018.4,530.799
10,66,895.473,501.532,903.358,524.429
10,67,870.394,491.142,876.602,510.652
11,1,1194.78,678.669,1214.89,738.905
11,2,1628.01,708.71,1674.09,805.233
11,3,1351.0,632.767,1370.8,688.812
11,4,1393.24,643.742,1411.87,698.908
11,5,897.085,496.178,913.507,526.928
11,8,871.674,492.094,880.18,515.519
11,10,25.0611,184.528,1800.39,936.214
11,11,1599.56,701.775,1663.12,789.722
11,12,1090.16,594.77,1863.16,821.832
11,18,1274.18,616.143,1289.58,656.26
11,19,415.128,665.029,453.576,775.108
11,20,1597.73,693.761,1617.62,734.054
11,23,1423.02,652.082,1440.58,706.617
11,24,1652.9,708.222,1682.37,783.377
11,29,1625.14,720.635,1651.57,805.602
11,34,1565.45,690.878,1627.65,765.239
11,35,1631.04,730.094,1657.46,784.533
11,38,1285.08,729.209,1342.78,836.245
11,41,1613.73,702.0,1630.41,745.162
11,48,1605.88,696.764,1628.44,723.94
11,57,1398.88,668.855,1413.24,700.41
11,58,1619.28,710.415,1634.38,749.479
11,59,1401.13,646.174,1415.22,691.203
11,60,1471.79,662.612,1485.1,707.624
11,61,1397.75,640.847,1411.93,672.411
11,62,874.946,492.789,883.2,510.056
11,67,869.613,490.967,878.684,507.546
11,68,1634.24,746.293,1666.06,798.048
11,69,1640.66,720.388,1670.22,787.154
11,70,1428.37,652.384,1439.76,688.983
11,71,1600.74,693.997,1628.57,743.983
12,1,1193.41,677.508,1216.45,739.294
12,2,1622.0,714.693,1668.02,807.547
12,3,1351.42,633.87,1370.88,690.212
12,4,1392.23,642.659,1412.29,699.011
12,5,896.846,495.106,913.81,526.659
12,8,871.506,492.249,881.51,515.454
12,10,0.0,145.425,1817.03,891.309
12,11,1598.57,692.504,1645.85,800.529
12,12,960.469,588.269,1892.2,828.33
12,18,1273.68,615.755,1290.72,661.183
12,19,414.314,665.084,451.585,781.366
12,20,1599.56,694.378,1619.99,735.682
12,23,1425.77,653.023,1440.96,705.08
12,24,1652.12,707.886,1681.41,783.526
12,34,1566.67,690.307,1629.21,764.113
12,35,1631.3,727.379,1656.29,788.358
12,38,1290.1,728.27,1344.31,832.791
12,41,1611.38,699.334,1631.0,737.661
12,48,1602.09,694.682,1629.17,722.511
12,57,1396.38,666.662,1412.63,698.67
12,60,1471.94,663.724,1484.92,710.447
12,61,1398.8,641.359,1412.8,665.999
12,69,1637.54,715.862,1674.72,790.576
12,71,1602.44,693.704,1628.8,751.806
13,1,1193.36,678.985,1214.73,740.665
13,3,1350.97,633.688,1370.62,690.338
13,4,1392.03,642.576,1412.05,698.369
13,5,896.703,495.867,912.538,526.255
13,8,871.546,492.562,882.184,518.128
13,10,0.0,154.65,1816.24,873.536
13,11,1610.2,699.884,1658.62,805.773
13,12,955.57,590.658,1876.31,828.464
13,18,1273.27,616.194,1290.75,665.595
13,19,413.215,666.237,446.165,777.771
13,20,1599.39,693.834,1621.17,736.176
13,23,1423.76,652.004,1440.52,705.862
13,24,1646.17,708.049,1681.31,787.554
13,34,1565.85,689.815,1629.75,763.265
13,35,1631.3,726.244,1657.0,787.545
13,38,1291.61,729.12,1349.36,834.587
13,48,1603.99,695.404,1628.22,722.389
13,57,1395.69,664.705,1412.22,700.043
13,58,1618.69,708.492,1637.32,751.486
13,59,1398.05,648.882,1417.2,695.189
13,60,1469.8,663.12,1486.02,715.378
13,61,1397.97,641.024,1413.87,669.735
13,69,1633.89,715.324,1672.99,794.776
13,70,1428.91,651.951,1440.6,686.511
13,71,1606.22,696.123,1631.02,746.91
13,72,1279.07,619.236,1289.99,655.049
14,1,1192.97,680.095,1214.7,744.296
14,2,1607.44,701.035,1670.46,790.067
14,3,1351.12,634.256,1369.94,689.743
14,4,1392.44,642.196,1411.82,698.076
14,5,896.891,495.993,912.127,526.385
14,8,870.912,492.391,881.59,517.32
14,10,67.268,294.739,1798.74,949.755
14,11,1598.05,690.408,1643.32,798.396
14,12,863.73,589.278,1850.22,823.924
14,18,1274.56,616.086,1290.13,656.673
14,19,410.356,667.209,444.853,776.774
14,20,1599.42,694.36,1620.79,736.248
14,23,1423.48,651.932,1441.23,705.415
14,24,1645.45,708.072,1680.84,787.281
14,34,1567.89,690.514,1630.06,762.51
14,35,1631.43,727.926,1655.6,784.279
14,38,1296.38,736.05,1352.46,831.199
14,48,1601.93,694.53,1628.73,721.552
14,57,1396.73,665.675,1411.63,699.684
14,60,1472.38,663.009,1484.47,699.017
14,61,1401.03,644.521,1413.61,676.208
14,62,874.497,493.459,882.361,510.003
14,69,1630.11,709.854,1674.18,804.587
14,71,1606.6,696.186,1629.32,739.839
14,72,1280.92,622.902,1290.85,657.077
14,73,1274.66,661.619,1283.71,678.301
14,74,1294.07,810.638,1309.0,830.05
14,75,902.978,499.835,915.025,527.41
15,1,1191.44,679.757,1214.08,747.224
15,2,1612.55,701.515,1661.02,805.443
15,3,1351.24,634.887,1369.65,689.606
15,4,1392.88,642.046,1411.59,699.101
15,5,896.968,496.679,911.651,525.601
15,8,871.126,492.144,881.783,516.532
15,10,3.48029,186.38,1794.96,923.204
15,12,995.97,592.999,1873.23,825.899
15,18,1273.98,617.208,1292.01,664.227
15,19,405.419,666.446,441.131,775.142
15,20,1600.81,697.315,1618.28,736.995
15,23,1423.23,651.72,1441.63,706.051
15,24,1649.72,707.885,1680.99,787.041
15,35,1630.4,731.386,1655.06,785.717
15,38,1309.81,728.224,1360.75,834.29
15,48,1603.37,695.328,1627.23,719.533
15,57,1396.15,665.329,1411.59,699.901
15,58,1615.86,706.436,1632.26,744.207
15,59,1400.7,644.808,1414.22,687.327
15,60,1471.56,663.171,1484.19,698.579
15,61,1398.37,641.482,1411.68,668.437
15,69,1634.1,721.201,1668.57,788.076
15,70,1427.83,652.284,1440.56,684.016
15,71,1602.36,694.575,1628.88,745.531
15,73,1275.0,665.195,1283.89,679.725
15,76,1273.65,656.29,1285.47,676.429
15,77,1611.95,698.274,1630.93,757.799
16,1,1189.05,680.759,1214.33,754.266
16,2,1613.59,699.939,1661.56,808.248
16,3,1351.11,635.051,1369.6,689.364
16,4,1392.06,642.068,1411.33,698.76
16,5,897.104,496.583,911.39,524.561
16,8,871.327,492.956,880.942,518.227
16,10,61.4534,172.241,1796.34,928.492
16,12,1001.25,591.387,1861.54,828.104
16,18,1274.17,617.417,1292.05,663.445
16,19,405.751,665.247,438.919,776.621
16,20,1601.93,692.925,1617.03,717.823
16,23,1423.4,651.61,1441.58,705.938
16,24,1640.57,709.867,1679.21,792.05
16,34,1565.01,688.813,1629.44,767.816
16,35,1632.37,726.237,1657.12,792.579
16,38,1318.33,731.7,1365.53,833.514
16,48,1603.95,694.376,1626.64,725.922
16,59,1400.09,647.188,1415.1,693.719
16,60,1472.64,662.999,1483.56,690.473
16,61,1401.03,643.824,1413.72,675.497
16,62,874.333,493.662,882.671,511.443
16,70,1428.15,651.875,1440.86,682.945
16,71,1600.44,692.939,1622.67,742.055
16,72,1280.95,623.036,1290.94,657.117
16,77,1608.59,696.255,1630.43,746.502
16,78,1305.64,811.085,1314.52,827.534
16,79,1305.78,808.56,1320.83,829.553
16,80,1333.63,728.46,1357.15,750.244
17,1,1189.85,682.756,1213.0,746.846
17,3,1351.59,634.785,1369.85,689.357
17,4,1391.85,642.366,1410.75,698.676
17,5,897.481,496.865,911.467,524.685
17,8,872.124,492.917,881.021,515.483
17,10,38.2142,139.531,1790.21,906.383
17,12,1070.93,596.279,1848.87,828.943
17,18,1274.7,616.548,1291.18,658.346
17,19,401.279,666.086,436.062,775.828
17,23,1423.05,651.721,1441.57,705.887
17,24,1650.02,708.33,1679.34,755.535
17,34,1563.05,687.576,1627.56,766.64
17,35,1630.89,727.368,1658.64,803.113
17,38,1318.42,733.377,1374.75,835.374
17,48,1606.31,694.508,1627.15,725.479
17,59,1400.86,649.68,1416.65,693.666
17,60,1473.07,664.094,1484.35,689.821
17,61,1397.97,641.667,1412.8,671.574
17,69,1630.93,709.792,1676.62,803.787
17,71,1599.67,692.816,1620.77,740.669
17,77,1610.77,696.78,1630.46,745.053
17,81,1570.16,628.538,1611.08,763.736
17,82,1629.85,751.04,1650.82,799.451
17,83,283.32,689.546,303.179,781.274
17,84,1611.78,696.264,1628.72,717.648
18,1,1189.33,683.909,1212.86,749.578
18,3,1351.42,633.619,1370.2,687.902
18,4,1391.37,642.095,1411.32,698.285
18,5,897.014,496.709,911.766,525.722
18,8,870.638,492.527,881.786,517.551
18,10,42.3192,304.317,1803.37,935.69
18,12,1084.84,595.377,1849.75,827.577
18,18,1275.3,616.574,1291.13,655.829
18,19,400.415,665.303,435.608,778.931
18,23,1422.35,651.534,1441.69,705.959
18,24,1649.54,707.367,1679.49,761.694
18,34,1569.47,687.257,1630.33,764.858
18,35,1631.43,727.987,1658.6,805.036
18,38,1327.4,730.635,1375.67,835.985
18,48,1604.49,693.051,1627.49,720.045
18,59,1400.16,649.168,1416.8,693.003
18,60,1473.09,664.898,1484.37,692.713
18,61,1397.69,641.822,1412.98,673.701
18,62,874.551,493.56,882.53,510.321
18,69,1632.7,709.972,1677.03,806.454
18,71,1600.26,692.169,1622.81,734.497
18,73,1275.09,666.072,1283.81,679.67
18,77,1607.17,693.963,1630.23,745.393
18,82,1630.52,749.504,1650.27,803.255
18,85,1274.04,658.452,1285.44,676.525
18,86,871.472,493.216,880.633,507.255
18,87,1396.25,660.653,1414.98,699.842
19,1,1188.68,683.52,1212.85,750.542
19,3,1351.58,634.814,1369.75,689.483
19,4,1391.16,643.186,1411.41,698.494
19,5,896.595,496.641,911.297,525.075
19,8,869.813,492.25,881.794,519.374
19,10,45.3019,169.858,1803.95,928.93
19,12,994.877,596.298,1865.76,819.677
19,18,1273.72,617.347,1291.05,663.107
19,19,396.703,662.926,434.956,780.812
19,23,1421.4,651.298,1441.35,707.956
19,24,1651.83,709.293,1679.7,760.555
19,34,1566.25,686.122,1629.49,766.797
19,35,1631.3,723.331,1667.95,801.493
19,38,1328.73,733.037,1374.59,834.026
19,48,1601.86,691.92,1629.21,721.616
19,59,1401.41,648.494,1416.23,690.388
19,61,1397.15,641.642,1412.74,671.116
19,69,1640.54,708.251,1680.11,781.824
19,71,1600.16,691.623,1622.29,739.59
19,73,1274.83,665.819,1283.76,679.698
19,77,1610.54,694.04,1629.88,738.858
19,85,1274.08,658.91,1285.54,677.508
19,86,872.952,493.313,881.588,507.97
19,88,1427.88,651.586,1440.66,680.87
19,89,904.539,501.906,914.636,526.673
19,90,907.68,499.121,921.447,527.051
20,1,1186.28,684.53,1212.1,750.387
20,3,1352.02,636.267,1369.1,688.326
20,4,1391.29,644.701,1410.43,697.515
20,5,898.014,496.891,912.724,526.935
20,10,30.0175,247.068,1801.42,905.953
20,12,1011.15,595.682,1850.76,825.417
20,18,1275.07,613.828,1290.82,656.516
20,19,395.963,666.318,433.897,777.488
20,23,1423.38,650.514,1441.33,705.433
20,24,1650.25,706.621,1679.28,769.378
20,34,1570.22,686.066,1626.65,761.82
20,35,1630.93,729.733,1662.35,808.745
20,38,1332.46,733.958,1371.84,832.608
20,59,1404.99,648.808,1417.56,685.016
20,60,1471.11,665.3,1484.6,703.223
20,61,1395.87,640.872,1412.82,678.173
20,62,873.913,492.906,881.156,514.259
20,69,1632.88,707.357,1677.33,806.089
20,71,1601.08,690.38,1628.0,737.439
20,77,1613.09,693.052,1630.96,752.804
20,87,1399.82,648.446,1414.83,699.041
20,88,1428.65,651.046,1440.94,678.707
20,91,282.7,688.742,303.28,786.814
20,92,1403.67,643.863,1414.63,667.588
20,93,1399.97,671.12,1412.95,699.602
21,1,1185.57,684.773,1212.24,751.204
21,3,1352.13,635.931,1368.59,688.428
21,4,1391.23,643.998,1410.59,698.414
21,5,898.415,496.419,912.661,525.29
21,10,53.0251,142.219,1778.7,909.857
21,12,1004.51,595.969,1845.33,823.316
21,18,1275.88,614.386,1290.38,656.12
21,19,393.203,666.376,431.528,778.384
21,23,1422.16,651.077,1441.51,706.387
21,24,1650.57,706.626,1679.13,768.013
21,34,1562.54,685.334,1628.91,767.066
21,35,1630.48,734.055,1660.51,804.439
21,38,1331.24,732.498,1372.91,834.924
21,48,1610.07,693.071,1628.12,721.301
21,59,1404.25,650.454,1417.82,689.078
21,60,1470.46,661.506,1483.86,704.916
21,61,1399.09,641.446,1413.13,666.095
21,62,875.396,491.942,882.436,506.197
21,69,1634.13,708.131,1678.22,798.995
21,71,1604.87,690.8,1629.89,741.773
21,77,1617.27,702.47,1632.79,750.046
21,82,1631.45,753.638,1651.09,804.054
21,86,872.008,491.418,881.579,510.19
21,87,1399.33,647.262,1414.82,698.036
21,88,1427.45,651.958,1441.11,687.766
21,91,284.685,690.993,303.117,780.981
21,93,1395.12,669.583,1412.23,699.495
21,94,1599.71,691.756,1618.72,734.834
21,95,375.489,719.663,402.438,789.708
22,1,1184.91,683.843,1209.53,751.044
22,3,1351.88,636.068,1368.92,688.69
22,4,1391.38,643.71,1410.56,698.06
22,5,897.514,494.728,913.347,524.838
22,10,68.9277,300.524,1803.05,943.845
22,12,993.255,598.402,1843.71,820.877
22,18,1275.62,614.29,1290.63,655.66
22,19,392.978,666.208,427.838,783.294
22,23,1423.51,650.553,1441.25,704.199
22,24,1647.99,706.461,1677.58,754.449
22,34,1561.65,683.164,1626.86,768.788
22,35,1632.86,737.487,1664.47,790.571
22,38,1330.88,729.202,1378.25,835.122
22,61,1398.99,641.228,1412.89,670.821
22,69,1630.8,713.088,1676.06,806.299
22,71,1605.99,690.326,1630.28,739.998
22,85,1275.84,664.82,1283.73,678.554
22,87,1399.7,648.016,1414.62,699.241
22,88,1427.95,651.564,1440.23,683.968
22,91,285.441,692.758,303.349,773.613
22,94,1599.92,690.065,1621.5,736.811
22,96,1341.95,731.592,1377.52,801.044
22,97,1644.59,708.902,1679.76,785.703
22,98,1601.38,687.881,1618.02,718.781
22,99,384.271,773.095,399.219,792.338
23,1,1183.14,686.139,1208.39,751.16
23,3,1351.98,635.826,1368.9,688.396
23,4,1390.87,645.251,1409.51,698.226
23,5,898.193,496.001,912.773,525.159
23,10,32.2465,140.098,1788.24,894.967
23,12,990.99,598.372,1834.34,820.922
23,18,1275.23,615.256,1290.38,655.926
23,19,389.637,674.019,424.761,782.265
23,23,1423.88,650.514,1441.39,705.707
23,24,1651.64,705.564,1678.02,760.027
23,34,1562.42,683.001,1627.48,767.643
23,35,1630.39,738.726,1660.43,808.176
23,38,1334.51,729.335,1390.62,834.962
23,59,1404.59,650.183,1417.84,688.654
23,60,1465.45,657.665,1482.88,711.161
23,61,1395.93,640.434,1413.41,677.232
23,62,873.732,491.934,883.609,516.787
23,69,1638.72,716.372,1674.91,790.622
23,71,1605.97,688.487,1629.76,741.095
23,77,1614.82,692.668,1631.59,750.553
23,85,1273.2,661.464,1283.43,676.088
